Word,Negative,Positive,Uncertainty,Litigious,Strong,Weak,Constraining
REWARDED,0,1,0,0,0,0,0
REWARDING,0,1,0,0,0,0,0
REWARDS,0,1,0,0,0,0,0
RIDICULE,1,0,0,0,0,0,0
RIDICULED,1,0,0,0,0,0,0
RIDICULES,1,0,0,0,0,0,0
RIDICULING,1,0,0,0,0,0,0
RISK,0,0,1,0,0,0,0
RISKED,0,0,1,0,0,0,0
RISKIER,1,0,1,0,0,0,0
RISKIEST,1,0,1,0,0,0,0
RISKINESS,0,0,1,0,0,0,0
RISKING,0,0,1,0,0,0,0
RISKS,0,0,1,0,0,0,0
RISKY,1,0,1,0,0,0,0
ROUGHLY,0,0,1,0,0,0,0
RULING,0,0,0,1,0,0,0
RULINGS,0,0,0,1,0,0,0
RUMORS,0,0,1,0,0,0,0
SABOTAGE,1,0,0,0,0,0,0
SACRIFICE,1,0,0,0,0,0,0
SACRIFICED,1,0,0,0,0,0,0
SACRIFICES,1,0,0,0,0,0,0
SACRIFICIAL,1,0,0,0,0,0,0
SACRIFICING,1,0,0,0,0,0,0
SATISFACTION,0,1,0,0,0,0,0
SATISFACTORILY,0,1,0,0,0,0,0
SATISFACTORY,0,1,0,0,0,0,0
SATISFIED,0,1,0,0,0,0,0
SATISFIES,0,1,0,0,0,0,0
SATISFY,0,1,0,0,0,0,0
SATISFYING,0,1,0,0,0,0,0
SCANDALOUS,1,0,0,0,0,0,0
SCANDALS,1,0,0,0,0,0,0
SCRUTINIZE,1,0,0,0,0,0,0
SCRUTINIZED,1,0,0,0,0,0,0
SCRUTINIZES,1,0,0,0,0,0,0
SCRUTINIZING,1,0,0,0,0,0,0
SCRUTINY,1,0,0,0,0,0,0
SECRECY,1,0,0,0,0,0,0
SEEMS,0,0,1,0,0,0,0
SEIZE,1,0,0,0,0,0,0
SEIZED,1,0,0,0,0,0,0
SEIZES,1,0,0,0,0,0,0
SEIZING,1,0,0,0,0,0,0
SELDOM,0,0,1,0,0,1,0
SELDOMLY,0,0,1,0,0,1,0
SENTENCED,1,0,0,1,0,0,0
SENTENCING,1,0,0,1,0,0,0
SEQUESTRATOR,0,0,0,1,0,0,0
SERIOUS,1,0,0,0,0,0,0
SERIOUSLY,1,0,0,0,0,0,0
SERIOUSNESS,1,0,0,0,0,0,0
SETBACK,1,0,0,0,0,0,0
SETBACKS,1,0,0,0,0,0,0
SETTLEMENT,0,0,0,1,0,0,0
SETTLEMENTS,0,0,0,1,0,0,0
SEVER,1,0,0,0,0,0,0
SEVERABILITY,0,0,0,1,0,0,0
SEVERABLE,0,0,0,1,0,0,0
SEVERALLY,0,0,0,1,0,0,0
SEVERANCE,0,0,0,1,0,0,0
SEVERANCES,0,0,0,1,0,0,0
SEVERE,1,0,0,0,0,0,0
SEVERED,1,0,0,0,0,0,0
SEVERELY,1,0,0,0,0,0,0
SEVERITIES,1,0,0,0,0,0,0
SEVERITY,1,0,0,0,0,0,0
SHALL,0,0,0,1,0,0,0
SHARPLY,1,0,0,0,0,0,0
SHOCKED,1,0,0,0,0,0,0
SHORTAGE,1,0,0,0,0,0,0
SHORTAGES,1,0,0,0,0,0,0
SHORTFALL,1,0,0,0,0,0,0
SHORTFALLS,1,0,0,0,0,0,0
SHRINKAGE,1,0,0,0,0,0,0
SHRINKAGES,1,0,0,0,0,0,0
SHUT,1,0,0,0,0,0,0
SHUTDOWN,1,0,0,0,0,0,0
SHUTDOWNS,1,0,0,0,0,0,0
SHUTS,1,0,0,0,0,0,0
SHUTTING,1,0,0,0,0,0,0
SLANDER,1,0,0,0,0,0,0
SLANDERED,1,0,0,0,0,0,0
SLANDEROUS,1,0,0,0,0,0,0
SLANDERS,1,0,0,0,0,0,0
SLIPPAGE,1,0,0,0,0,0,0
SLIPPAGES,1,0,0,0,0,0,0
SLOW,1,0,0,0,0,0,0
SLOWDOWN,1,0,0,0,0,0,0
SLOWDOWNS,1,0,0,0,0,0,0
SLOWED,1,0,0,0,0,0,0
SLOWER,1,0,0,0,0,0,0
SLOWEST,1,0,0,0,0,0,0
SLOWING,1,0,0,0,0,0,0
SLOWLY,1,0,0,0,0,0,0
SLOWNESS,1,0,0,0,0,0,0
SLUGGISH,1,0,0,0,0,0,0
SLUGGISHLY,1,0,0,0,0,0,0
SLUGGISHNESS,1,0,0,0,0,0,0
SMOOTH,0,1,0,0,0,0,0
SMOOTHING,0,1,0,0,0,0,0
SMOOTHLY,0,1,0,0,0,0,0
SMOOTHS,0,1,0,0,0,0,0
SOLVENCIES,1,0,0,0,0,0,0
SOLVENCY,1,0,0,0,0,0,0
SOLVES,0,1,0,0,0,0,0
SOLVING,0,1,0,0,0,0,0
SOMETIME,0,0,1,0,0,0,0
SOMETIMES,0,0,1,0,0,1,0
SOMEWHAT,0,0,1,0,0,1,0
SOMEWHERE,0,0,1,0,0,0,0
SPAM,1,0,0,0,0,0,0
SPAMMERS,1,0,0,0,0,0,0
SPAMMING,1,0,0,0,0,0,0
SPECTACULAR,0,1,0,0,0,0,0
SPECTACULARLY,0,1,0,0,0,0,0
SPECULATE,0,0,1,0,0,0,0
SPECULATED,0,0,1,0,0,0,0
SPECULATES,0,0,1,0,0,0,0
SPECULATING,0,0,1,0,0,0,0
SPECULATION,0,0,1,0,0,0,0
SPECULATIONS,0,0,1,0,0,0,0
SPECULATIVE,0,0,1,0,0,0,0
SPECULATIVELY,0,0,1,0,0,0,0
SPORADIC,0,0,1,0,0,0,0
SPORADICALLY,0,0,1,0,0,0,0
STABILITY,0,1,0,0,0,0,0
STABILIZATION,0,1,0,0,0,0,0
STABILIZATIONS,0,1,0,0,0,0,0
STABILIZE,0,1,0,0,0,0,0
STABILIZED,0,1,0,0,0,0,0
STABILIZES,0,1,0,0,0,0,0
STABILIZING,0,1,0,0,0,0,0
STABLE,0,1,0,0,0,0,0
STAGGERING,1,0,0,0,0,0,0
STAGNANT,1,0,0,0,0,0,0
STAGNATE,1,0,0,0,0,0,0
STAGNATED,1,0,0,0,0,0,0
STAGNATES,1,0,0,0,0,0,0
STAGNATING,1,0,0,0,0,0,0
STAGNATION,1,0,0,0,0,0,0
STANDSTILL,1,0,0,0,0,0,0
STANDSTILLS,1,0,0,0,0,0,0
STATUTE,0,0,0,1,0,0,0
STATUTES,0,0,0,1,0,0,0
STATUTORILY,0,0,0,1,0,0,0
STATUTORY,0,0,0,1,0,0,0
STIPULATE,0,0,0,0,0,0,1
STIPULATED,0,0,0,0,0,0,1
STIPULATES,0,0,0,0,0,0,1
STIPULATING,0,0,0,0,0,0,1
STIPULATION,0,0,0,0,0,0,1
STIPULATIONS,0,0,0,0,0,0,1
STOLEN,1,0,0,0,0,0,0
STOPPAGE,1,0,0,0,0,0,0
STOPPAGES,1,0,0,0,0,0,0
STOPPED,1,0,0,0,0,0,0
STOPPING,1,0,0,0,0,0,0
STOPS,1,0,0,0,0,0,0
STRAIN,1,0,0,0,0,0,0
STRAINED,1,0,0,0,0,0,0
STRAINING,1,0,0,0,0,0,0
STRAINS,1,0,0,0,0,0,0
STRENGTH,0,1,0,0,0,0,0
STRENGTHEN,0,1,0,0,0,0,0
STRENGTHENED,0,1,0,0,0,0,0
STRENGTHENING,0,1,0,0,0,0,0
STRENGTHENS,0,1,0,0,0,0,0
STRENGTHS,0,1,0,0,0,0,0
STRESS,1,0,0,0,0,0,0
STRESSED,1,0,0,0,0,0,0
STRESSES,1,0,0,0,0,0,0
STRESSFUL,1,0,0,0,0,0,0
STRESSING,1,0,0,0,0,0,0
STRICT,0,0,0,0,0,0,1
STRICTER,0,0,0,0,0,0,1
STRICTEST,0,0,0,0,0,0,1
STRICTLY,0,0,0,0,0,0,1
STRINGENT,1,0,0,0,0,0,0
STRONG,0,1,0,0,0,0,0
STRONGER,0,1,0,0,0,0,0
STRONGEST,0,1,0,0,0,0,0
STRONGLY,0,0,0,0,1,0,0
SUBCLAUSE,0,0,0,1,0,0,0
SUBCLAUSES,0,0,0,1,0,0,0
SUBDOCKET,0,0,0,1,0,0,0
SUBJECTED,1,0,0,0,0,0,0
SUBJECTING,1,0,0,0,0,0,0
SUBJECTION,1,0,0,0,0,0,0
SUBLEASEE,0,0,0,1,0,0,0
SUBLEASEHOLD,0,0,0,1,0,0,0
SUBLESSORS,0,0,0,1,0,0,0
SUBLICENSEE,0,0,0,1,0,0,0
SUBLICENSOR,0,0,0,1,0,0,0
SUBPARAGRAPH,0,0,0,1,0,0,0
SUBPARAGRAPHS,0,0,0,1,0,0,0
SUBPOENA,1,0,0,1,0,0,0
SUBPOENAED,1,0,0,1,0,0,0
SUBPOENAS,1,0,0,1,0,0,0
SUBROGATED,0,0,0,1,0,0,0
SUBROGATION,0,0,0,1,0,0,0
SUBSTANDARD,1,0,0,0,0,0,0
SUBTRUST,0,0,0,1,0,0,0
SUBTRUSTS,0,0,0,1,0,0,0
SUCCEED,0,1,0,0,0,0,0
SUCCEEDED,0,1,0,0,0,0,0
SUCCEEDING,0,1,0,0,0,0,0
SUCCEEDS,0,1,0,0,0,0,0
SUCCESS,0,1,0,0,0,0,0
SUCCESSES,0,1,0,0,0,0,0
SUCCESSFUL,0,1,0,0,0,0,0
SUCCESSFULLY,0,1,0,0,0,0,0
SUDDEN,0,0,1,0,0,0,0
SUDDENLY,0,0,1,0,0,0,0
SUE,1,0,0,1,0,0,0
SUED,1,0,0,1,0,0,0
SUES,1,0,0,1,0,0,0
SUFFER,1,0,0,0,0,0,0
SUFFERED,1,0,0,0,0,0,0
SUFFERING,1,0,0,0,0,0,0
SUFFERS,1,0,0,0,0,0,0
SUGGEST,0,0,1,0,0,1,0
SUGGESTED,0,0,1,0,0,0,0
SUGGESTING,0,0,1,0,0,0,0
SUGGESTS,0,0,1,0,0,1,0
SUING,1,0,0,1,0,0,0
SUMMONED,1,0,0,1,0,0,0
SUMMONING,1,0,0,1,0,0,0
SUMMONS,1,0,0,1,0,0,0
SUMMONSES,1,0,0,1,0,0,0
SUPERIOR,0,1,0,0,0,0,0
SUPERSEDE,0,0,0,1,0,0,0
SUPERSEDEAS,0,0,0,1,0,0,0
SUPERSEDED,0,0,0,1,0,0,0
SUPERSEDES,0,0,0,1,0,0,0
SUPERSEDING,0,0,0,1,0,0,0
SURETIES,0,0,0,1,0,0,0
SURETY,0,0,0,1,0,0,0
SURPASS,0,1,0,0,0,0,0
SURPASSED,0,1,0,0,0,0,0
SURPASSES,0,1,0,0,0,0,0
SURPASSING,0,1,0,0,0,0,0
SUSCEPTIBILITY,1,0,1,0,0,0,0
SUSCEPTIBLE,1,0,0,0,0,0,0
SUSPECT,1,0,0,0,0,0,0
SUSPECTED,1,0,0,0,0,0,0
SUSPECTS,1,0,0,0,0,0,0
SUSPEND,1,0,0,0,0,0,0
SUSPENDED,1,0,0,0,0,0,0
SUSPENDING,1,0,0,0,0,0,0
SUSPENDS,1,0,0,0,0,0,0
SUSPENSION,1,0,0,0,0,0,0
SUSPENSIONS,1,0,0,0,0,0,0
SUSPICION,1,0,0,0,0,0,0
SUSPICIONS,1,0,0,0,0,0,0
SUSPICIOUS,1,0,0,0,0,0,0
SUSPICIOUSLY,1,0,0,0,0,0,0
TAINT,1,0,0,0,0,0,0
TAINTED,1,0,0,0,0,0,0
TAINTING,1,0,0,0,0,0,0
TAINTS,1,0,0,0,0,0,0
TAMPERED,1,0,0,0,0,0,0
TENANTABILITY,0,0,0,1,0,0,0
TENDING,0,0,1,0,0,0,0
TENSE,1,0,0,0,0,0,0
TENTATIVE,0,0,1,0,0,0,0
TENTATIVELY,0,0,1,0,0,0,0
TERMINABLE,0,0,0,1,0,0,0
TERMINATE,1,0,0,0,0,0,0
TERMINATED,1,0,0,0,0,0,0
TERMINATES,1,0,0,0,0,0,0
TERMINATING,1,0,0,0,0,0,0
TERMINATION,1,0,0,0,0,0,0
TERMINATIONS,1,0,0,0,0,0,0
TERMINUS,0,0,0,1,0,0,0
TESTAMENTARY,0,0,0,1,0,0,0
TESTIFY,1,0,0,1,0,0,0
TESTIFYING,1,0,0,1,0,0,0
TESTIMONY,0,0,0,1,0,0,0
THENCE,0,0,0,1,0,0,0
THENCEFORTH,0,0,0,1,0,0,0
THENCEFORWARD,0,0,0,1,0,0,0
THEREAFTER,0,0,0,1,0,0,0
THEREAT,0,0,0,1,0,0,0
THEREFROM,0,0,0,1,0,0,0
THEREIN,0,0,0,1,0,0,0
THEREINAFTER,0,0,0,1,0,0,0
THEREOF,0,0,0,1,0,0,0
THEREON,0,0,0,1,0,0,0
THEREOVER,0,0,0,1,0,0,0
THERETO,0,0,0,1,0,0,0
THERETOFOR,0,0,0,1,0,0,0
THERETOFORE,0,0,0,1,0,0,0
THEREUNDER,0,0,0,1,0,0,0
THEREUNTO,0,0,0,1,0,0,0
THEREUPON,0,0,0,1,0,0,0
THEREWITH,0,0,0,1,0,0,0
THREAT,1,0,0,0,0,0,0
THREATEN,1,0,0,0,0,0,0
THREATENED,1,0,0,0,0,0,0
THREATENING,1,0,0,0,0,0,0
THREATENS,1,0,0,0,0,0,0
THREATS,1,0,0,0,0,0,0
TIGHTENING,1,0,0,0,0,0,0
TOLERATE,1,0,0,0,0,0,0
TOLERATED,1,0,0,0,0,0,0
TOLERATES,1,0,0,0,0,0,0
TOLERATING,1,0,0,0,0,0,0
TOLERATION,1,0,0,0,0,0,0
TORT,0,0,0,1,0,0,0
TORTIOUS,0,0,0,1,0,0,0
TORTIOUSLY,0,0,0,1,0,0,0
TORTS,0,0,0,1,0,0,0
TORTUOUS,1,0,0,0,0,0,0
TORTUOUSLY,1,0,0,0,0,0,0
TRAGEDIES,1,0,0,0,0,0,0
TRAGEDY,1,0,0,0,0,0,0
TRAGIC,1,0,0,0,0,0,0
TRAGICALLY,1,0,0,0,0,0,0
TRANSFEROR,0,0,0,1,0,0,0
TRANSFERORS,0,0,0,1,0,0,0
TRANSPARENCY,0,1,0,0,0,0,0
TRAUMATIC,1,0,0,0,0,0,0
TREMENDOUS,0,1,0,0,0,0,0
TREMENDOUSLY,0,1,0,0,0,0,0
TROUBLE,1,0,0,0,0,0,0
TROUBLED,1,0,0,0,0,0,0
TROUBLES,1,0,0,0,0,0,0
TURBULENCE,1,0,1,0,0,0,0
TURMOIL,1,0,0,0,0,0,0
UNABLE,1,0,0,0,0,0,0
UNACCEPTABLE,1,0,0,0,0,0,0
UNACCEPTABLY,1,0,0,0,0,0,0
UNACCOUNTED,1,0,0,0,0,0,0
UNAMBIGUOUSLY,0,0,0,0,1,0,0
UNANNOUNCED,1,0,0,0,0,0,0
UNANTICIPATED,1,0,0,0,0,0,0
UNAPPEALABLE,0,0,0,1,0,0,0
UNAPPEALED,0,0,0,1,0,0,0
UNAPPROVED,1,0,0,0,0,0,0
UNATTRACTIVE,1,0,0,0,0,0,0
UNAUTHORIZED,1,0,0,0,0,0,0
UNAVAILABILITY,1,0,0,0,0,0,1
UNAVAILABLE,1,0,0,0,0,0,1
UNAVOIDABLE,1,0,0,0,0,0,0
UNAVOIDABLY,1,0,0,0,0,0,0
UNAWARE,1,0,0,0,0,0,0
UNCERTAIN,0,0,1,0,0,1,0
UNCERTAINLY,0,0,1,0,0,1,0
UNCERTAINTIES,0,0,1,0,0,0,0
UNCERTAINTY,0,0,1,0,0,0,0
UNCLEAR,0,0,1,0,0,0,0
UNCOLLECTABLE,1,0,0,0,0,0,0
UNCOLLECTED,1,0,0,0,0,0,0
UNCOLLECTIBILITY,1,0,0,0,0,0,0
UNCOLLECTIBLE,1,0,0,0,0,0,0
UNCOLLECTIBLES,1,0,0,0,0,0,0
UNCOMPETITIVE,1,0,0,0,0,0,0
UNCOMPLETED,1,0,0,0,0,0,0
UNCOMPROMISING,0,0,0,0,1,0,0
UNCONFIRMED,0,0,1,0,0,0,0
UNCONSCIONABLE,1,0,0,0,0,0,0
UNCONSCIONABLY,1,0,0,0,0,0,0
UNCONSTITUTIONAL,0,0,0,1,0,0,0
UNCONSTITUTIONALITY,0,0,0,1,0,0,0
UNCONSTITUTIONALLY,0,0,0,1,0,0,0
UNCONTRACTED,0,0,0,1,0,0,0
UNCONTROLLABLE,1,0,0,0,0,0,0
UNCONTROLLABLY,1,0,0,0,0,0,0
UNCONTROLLED,1,0,0,0,0,0,0
UNCORRECTED,1,0,0,0,0,0,0
UNCOVER,1,0,0,0,0,0,0
UNCOVERED,1,0,0,0,0,0,0
UNCOVERING,1,0,0,0,0,0,0
UNCOVERS,1,0,0,0,0,0,0
UNDECIDED,0,0,1,0,0,0,0
UNDEFEASED,0,0,0,1,0,0,0
UNDEFINED,0,0,1,0,0,0,0
UNDELIVERABLE,1,0,0,0,0,0,0
UNDELIVERED,1,0,0,0,0,0,0
UNDERCAPITALIZED,1,0,0,0,0,0,0
UNDERCUT,1,0,0,0,0,0,0
UNDERCUTS,1,0,0,0,0,0,0
UNDERCUTTING,1,0,0,0,0,0,0
UNDERESTIMATE,1,0,0,0,0,0,0
UNDERESTIMATED,1,0,0,0,0,0,0
UNDERESTIMATES,1,0,0,0,0,0,0
UNDERESTIMATING,1,0,0,0,0,0,0
UNDERESTIMATION,1,0,0,0,0,0,0
UNDERFUNDED,1,0,0,0,0,0,0
UNDERINSURED,1,0,0,0,0,0,0
UNDERMINE,1,0,0,0,0,0,0
UNDERMINED,1,0,0,0,0,0,0
UNDERMINES,1,0,0,0,0,0,0
UNDERMINING,1,0,0,0,0,0,0
UNDERPAID,1,0,0,0,0,0,0
UNDERPAYMENT,1,0,0,0,0,0,0
UNDERPAYMENTS,1,0,0,0,0,0,0
UNDERPAYS,1,0,0,0,0,0,0
UNDERPERFORM,1,0,0,0,0,0,0
UNDERPERFORMANCE,1,0,0,0,0,0,0
UNDERPERFORMED,1,0,0,0,0,0,0
UNDERPERFORMING,1,0,0,0,0,0,0
UNDERPERFORMS,1,0,0,0,0,0,0
UNDERPRODUCED,1,0,0,0,0,0,0
UNDERPRODUCTION,1,0,0,0,0,0,0
UNDERREPORTING,1,0,0,0,0,0,0
UNDERSTATE,1,0,0,0,0,0,0
UNDERSTATED,1,0,0,0,0,0,0
UNDERSTATEMENT,1,0,0,0,0,0,0
UNDERSTATEMENTS,1,0,0,0,0,0,0
UNDERSTATES,1,0,0,0,0,0,0
UNDERSTATING,1,0,0,0,0,0,0
UNDERUTILIZATION,1,0,0,0,0,0,0
UNDERUTILIZED,1,0,0,0,0,0,0
UNDESIGNATED,0,0,1,0,0,0,0
UNDESIRABLE,1,0,0,0,0,0,0
UNDESIRED,1,0,0,0,0,0,0
UNDETECTABLE,0,0,1,0,0,0,0
UNDETECTED,1,0,0,0,0,0,0
UNDETERMINABLE,0,0,1,0,0,0,0
UNDETERMINED,1,0,1,0,0,0,0
UNDISCHARGED,0,0,0,1,0,0,0
UNDISCLOSED,1,0,0,0,0,0,0
UNDISPUTED,0,0,0,0,1,0,0
UNDOCUMENTED,1,0,1,0,0,0,0
UNDOUBTEDLY,0,0,0,0,1,0,0
UNDUE,1,0,0,0,0,0,0
UNDULY,1,0,0,0,0,0,0
UNECONOMIC,1,0,0,0,0,0,0
UNECONOMICAL,1,0,0,0,0,0,0
UNECONOMICALLY,1,0,0,0,0,0,0
UNEMPLOYED,1,0,0,0,0,0,0
UNEMPLOYMENT,1,0,0,0,0,0,0
UNENCUMBER,0,0,0,1,0,0,0
UNENCUMBERED,0,0,0,1,0,0,0
UNENFORCEABILITY,0,0,0,1,0,0,0
UNENFORCEABLE,0,0,0,1,0,0,0
UNEQUIVOCAL,0,0,0,0,1,0,0
UNEQUIVOCALLY,0,0,0,0,1,0,0
UNETHICAL,1,0,0,0,0,0,0
UNETHICALLY,1,0,0,0,0,0,0
UNEXCUSED,1,0,0,0,0,0,0
UNEXPECTED,1,0,1,0,0,0,0
UNEXPECTEDLY,1,0,1,0,0,0,0
UNFAIR,1,0,0,0,0,0,0
UNFAIRLY,1,0,0,0,0,0,0
UNFAMILIAR,0,0,1,0,0,0,0
UNFAMILIARITY,0,0,1,0,0,0,0
UNFAVORABILITY,1,0,0,0,0,0,0
UNFAVORABLE,1,0,0,0,0,0,0
UNFAVORABLY,1,0,0,0,0,0,0
UNFAVOURABLE,1,0,0,0,0,0,0
UNFEASIBLE,1,0,0,0,0,0,0
UNFIT,1,0,0,0,0,0,0
UNFITNESS,1,0,0,0,0,0,0
UNFORECASTED,0,0,1,0,0,0,0
UNFORESEEABLE,1,0,0,0,0,0,0
UNFORESEEN,1,0,0,0,0,0,0
UNFORSEEN,1,0,1,0,0,0,0
UNFORTUNATE,1,0,0,0,0,0,0
UNFORTUNATELY,1,0,0,0,0,0,0
UNFOUNDED,1,0,0,0,0,0,0
UNFRIENDLY,1,0,0,0,0,0,0
UNFULFILLED,1,0,0,0,0,0,0
UNFUNDED,1,0,0,0,0,0,0
UNGUARANTEED,0,0,1,0,0,0,0
UNHEDGED,0,0,1,0,0,0,0
UNIDENTIFIABLE,0,0,1,0,0,0,0
UNIDENTIFIED,0,0,1,0,0,0,0
UNINSURED,1,0,0,0,0,0,0
UNINTENDED,1,0,0,0,0,0,0
UNINTENTIONAL,1,0,0,0,0,0,0
UNINTENTIONALLY,1,0,0,0,0,0,0
UNJUST,1,0,0,0,0,0,0
UNJUSTIFIABLE,1,0,0,0,0,0,0
UNJUSTIFIABLY,1,0,0,0,0,0,0
UNJUSTIFIED,1,0,0,0,0,0,0
UNJUSTLY,1,0,0,0,0,0,0
UNKNOWING,1,0,0,0,0,0,0
UNKNOWINGLY,1,0,0,0,0,0,0
UNKNOWN,0,0,1,0,0,0,0
UNKNOWNS,0,0,1,0,0,0,0
UNLAWFUL,1,0,0,1,0,0,0
UNLAWFULLY,1,0,0,1,0,0,0
UNLAWFULNESS,0,0,0,1,0,0,0
UNLICENSED,1,0,0,0,0,0,0
UNLIQUIDATED,1,0,0,0,0,0,0
UNMARKETABLE,1,0,0,0,0,0,0
UNMATCHED,0,1,0,0,0,0,0
UNMERCHANTABLE,1,0,0,0,0,0,0
UNMERITORIOUS,1,0,0,0,0,0,0
UNNECESSARILY,1,0,0,0,0,0,0
UNNECESSARY,1,0,0,0,0,0,0
UNNEEDED,1,0,0,0,0,0,0
UNOBSERVABLE,0,0,1,0,0,0,0
UNOBTAINABLE,1,0,0,0,0,0,0
UNOCCUPIED,1,0,0,0,0,0,0
UNPAID,1,0,0,0,0,0,0
UNPARALLELED,0,1,0,0,1,0,0
UNPERFORMED,1,0,0,0,0,0,0
UNPLANNED,1,0,1,0,0,0,0
UNPOPULAR,1,0,0,0,0,0,0
UNPREDICTABILITY,1,0,1,0,0,0,0
UNPREDICTABLE,1,0,1,0,0,0,0
UNPREDICTABLY,1,0,1,0,0,0,0
UNPREDICTED,1,0,1,0,0,0,0
UNPRODUCTIVE,1,0,0,0,0,0,0
UNPROFITABILITY,1,0,0,0,0,0,0
UNPROFITABLE,1,0,0,0,0,0,0
UNPROVED,0,0,1,0,0,0,0
UNPROVEN,0,0,1,0,0,0,0
UNQUALIFIED,1,0,0,0,0,0,0
UNQUANTIFIABLE,0,0,1,0,0,0,0
UNQUANTIFIED,0,0,1,0,0,0,0
UNREALISTIC,1,0,0,0,0,0,0
UNREASONABLE,1,0,0,0,0,0,0
UNREASONABLENESS,1,0,0,0,0,0,0
UNREASONABLY,1,0,0,0,0,0,0
UNRECEPTIVE,1,0,0,0,0,0,0
UNRECONCILED,0,0,1,0,0,0,0
UNRECOVERABLE,1,0,0,0,0,0,0
UNRECOVERED,1,0,0,0,0,0,0
UNREIMBURSED,1,0,0,0,0,0,0
UNRELIABLE,1,0,0,0,0,0,0
UNREMEDIATED,0,0,0,1,0,0,0
UNREMEDIED,1,0,0,0,0,0,0
UNREPORTED,1,0,0,0,0,0,0
UNRESOLVED,1,0,0,0,0,0,0
UNREST,1,0,0,0,0,0,0
UNSAFE,1,0,0,0,0,0,0
UNSALABLE,1,0,0,0,0,0,0
UNSALEABLE,1,0,0,0,0,0,0
UNSATISFACTORY,1,0,0,0,0,0,0
UNSATISFIED,1,0,0,0,0,0,0
UNSAVORY,1,0,0,0,0,0,0
UNSCHEDULED,1,0,0,0,0,0,0
UNSEASONABLE,0,0,1,0,0,0,0
UNSEASONABLY,0,0,1,0,0,0,0
UNSELLABLE,1,0,0,0,0,0,0
UNSETTLED,0,0,1,0,0,0,0
UNSOLD,1,0,0,0,0,0,0
UNSOUND,1,0,0,0,0,0,0
UNSPECIFIC,0,0,1,0,0,0,0
UNSPECIFIED,0,0,1,0,0,0,0
UNSTABILIZED,1,0,0,0,0,0,0
UNSTABLE,1,0,0,0,0,0,0
UNSTAYED,0,0,0,1,0,0,0
UNSUBSTANTIATED,1,0,0,0,0,0,0
UNSUCCESSFUL,1,0,0,0,0,0,0
UNSUCCESSFULLY,1,0,0,0,0,0,0
UNSUITABILITY,1,0,0,0,0,0,0
UNSUITABLE,1,0,0,0,0,0,0
UNSUITABLY,1,0,0,0,0,0,0
UNSUITED,1,0,0,0,0,0,0
UNSURE,1,0,0,0,0,0,0
UNSURPASSED,0,1,0,0,1,0,0
UNSUSPECTED,1,0,0,0,0,0,0
UNSUSPECTING,1,0,0,0,0,0,0
UNSUSTAINABLE,1,0,0,0,0,0,0
UNTENABLE,1,0,0,0,0,0,0
UNTESTED,0,0,1,0,0,0,0
UNTIMELY,1,0,0,0,0,0,0
UNTO,0,0,0,1,0,0,0
UNTRUSTED,1,0,0,0,0,0,0
UNTRUTH,1,0,0,0,0,0,0
UNTRUTHFUL,1,0,0,0,0,0,0
UNTRUTHFULLY,1,0,0,0,0,0,0
UNTRUTHFULNESS,1,0,0,0,0,0,0
UNTRUTHS,1,0,0,0,0,0,0
UNUSABLE,1,0,0,0,0,0,0
UNUSUAL,0,0,1,0,0,0,0
UNUSUALLY,0,0,1,0,0,0,0
UNWANTED,1,0,0,0,0,0,0
UNWARRANTED,1,0,0,0,0,0,0
UNWELCOME,1,0,0,0,0,0,0
UNWILLING,1,0,0,0,0,0,0
UNWILLINGNESS,1,0,0,0,0,0,0
UNWRITTEN,0,0,1,0,0,0,0
UPSET,1,0,0,0,0,0,0
UPTURN,0,1,0,0,0,0,0
UPTURNS,0,1,0,0,0,0,0
URGENCY,1,0,0,0,0,0,0
URGENT,1,0,0,0,0,0,0
USURIOUS,1,0,0,1,0,0,0
USURP,1,0,0,1,0,0,0
USURPATION,0,0,0,1,0,0,0
USURPED,1,0,0,1,0,0,0
USURPING,1,0,0,1,0,0,0
USURPS,1,0,0,1,0,0,0
USURY,1,0,0,1,0,0,0
VAGARIES,0,0,1,0,0,0,0
VAGUE,0,0,1,0,0,0,0
VAGUELY,0,0,1,0,0,0,0
VAGUENESS,0,0,1,0,0,0,0
VAGUENESSES,0,0,1,0,0,0,0
VAGUER,0,0,1,0,0,0,0
VAGUEST,0,0,1,0,0,0,0
VALUABLE,0,1,0,0,0,0,0
VANDALISM,1,0,0,0,0,0,0
VARIABILITY,0,0,1,0,0,0,0
VARIABLE,0,0,1,0,0,0,0
VARIABLES,0,0,1,0,0,0,0
VARIABLY,0,0,1,0,0,0,0
VARIANCE,0,0,1,0,0,0,0
VARIANCES,0,0,1,0,0,0,0
VARIANT,0,0,1,0,0,0,0
VARIANTS,0,0,1,0,0,0,0
VARIATION,0,0,1,0,0,0,0
VARIATIONS,0,0,1,0,0,0,0
VARIED,0,0,1,0,0,0,0
VARIES,0,0,1,0,0,0,0
VARY,0,0,1,0,0,0,0
VARYING,0,0,1,0,0,0,0
VENDEE,0,0,0,1,0,0,0
VENDEES,0,0,0,1,0,0,0
VERDICT,1,0,0,1,0,0,0
VERDICTS,1,0,0,1,0,0,0
VERSATILE,0,1,0,0,0,0,0
VERSATILITY,0,1,0,0,0,0,0
VETOED,1,0,0,0,0,0,0
VIATICAL,0,0,0,1,0,0,0
VIBRANCY,0,1,0,0,0,0,0
